Country Name,Country Code,Year,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population)_scaled,Population growth (annual %)_scaled,People using safely managed sanitation services (% of population)_scaled,Access to electricity (% of population)_scaled,People using at least basic drinking water services (% of population)_scaled,Population living in slums (% of urban population)_scaled,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)_scaled",GDP growth (annual %)_scaled,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita)_scaled,"Population, total_scaled","Life expectancy at birth, total (years)_scaled",GDP per capita (current US$)_scaled
Cote d'Ivoire,CIV,2008,0.5047418335089567,0.4123612833747587,0.123173033765807,0.5997983870967741,0.6499865282715231,0.610325207422732,0.6678874620736155,0.40638959302823796,-1.0597477896638299,-0.08750746659687722,-1.901859909589763,-0.7963049332108494
Tajikistan,TJK,2006,,0.4010318984999852,,0.9858870967741935,0.5598918479446444,,0.3192252290906862,0.4216318374305463,-0.9283537104780807,-0.19821795737601605,-0.44348898847742296,-1.6632937487450916
Kiribati,KIR,2002,,0.40746453499092683,0.184139404398551,0.5866935483870968,0.536528435467932,0.16832682336023624,,0.38346088660945354,-0.9433301714978812,-0.2515581231812298,-0.6567037728559937,-1.219692087603304
Papua New Guinea,PNG,2001,,0.4463335401124262,,0.11995967741935484,0.16059503995458257,,0.7243403107664959,0.37267921590445385,-0.8384534465395366,-0.2083964202648972,-1.05218647856566,-1.4781597963361341
Singapore,SGP,2013,,0.3925328367894536,1.0,1.0,1.0,,0.6846210426307884,0.4066299467540333,1.1805915595332155,-0.21091798737213535,1.291508371200896,1.4674664502234551
Lesotho,LSO,2001,,0.3389246243505031,0.0924941746981741,0.005040322580645162,0.5817928301482322,,0.7477857120966009,0.3979957128821704,-1.179660804303361,-0.23694218065440079,-2.7012446881617174,-1.6452257294349626
Bosnia and Herzegovina,BIH,2020,,0.30149632822428857,,1.0,0.9522108592672951,0.0031340851397072557,0.393223819301848,0.3527868396237051,0.8417885069670689,-0.22699832008131912,0.5853804326193864,0.05868821356121815
Liechtenstein,LIE,2016,,0.36140600364730335,0.96221279822113,1.0,1.0,,,,,-0.25197585084965574,1.2928958740276288,2.1410034717535242
Tonga,TON,2001,,0.3614954759625161,0.341437352048423,0.8618951612903225,0.9771604252128689,,0.5405467528885346,0.3837724651730556,-0.6552740250812724,-0.25147370157426474,-0.124577013763904,-0.7320766011773497
Turkiye,TUR,2000,,0.38235853992146995,0.432398673130802,0.998991935483871,0.9208556291144157,0.24629180015918908,0.41155107419779946,0.42117289700918625,0.24282076231447217,0.2487662318356228,0.11787800518526105,-0.18139907563843913
Curacao,CUW,2008,,0.3816097971850895,,0.996975806451613,0.9899804746099412,,,0.3885538413097295,,-0.25114753275316043,0.3890043825460584,0.7874558491122977
Sint Maarten (Dutch part),SXM,2023,,0.38702430300871776,,1.0,,,,0.3996346282011183,,-0.2519373082201333,0.6230400343426014,1.2128686885567475
Brazil,BRA,2023,0.040042149631190724,0.3555246436722842,,0.997983870967742,,,0.61025468141837,0.395796499381115,-0.09104365170047866,1.3646474793950607,0.5635355881152845,0.3913314138422686
Maldives,MDV,2013,,0.445447979978398,,0.9939516129032258,0.9779273125459269,,0.5013025222961168,0.42145970296023016,0.37364165048985387,-0.2492009499996736,0.7909722764678794,0.24527754422159392
Belgium,BEL,2013,0.001053740779768177,0.3578058995430695,0.831977545760688,1.0,0.9999999463393792,,0.4677740660148946,0.37561297494430923,1.1409415839357218,-0.16680612784635265,1.1028079867650578,1.3454392001199316
Luxembourg,LUX,2003,0.001053740779768177,0.3803082742687676,0.922690864279141,1.0,1.0,,0.46811118943271324,0.39151889395166856,2.045730253197552,-0.24880610438509482,0.7772998236132449,1.5574972780072245
Lesotho,LSO,2005,,0.31571401032143104,0.18129542182289102,0.08870967741935484,0.6000528844943482,,0.7151307119433632,0.397339511998698,-1.1548130372217278,-0.23730805611847622,-3.104236559169668,-1.1809533836609738
Dominican Republic,DOM,2024,0.008429926238145416,0.36914570589263845,,,,,0.6348340433356829,0.40755153183753035,,-0.16475263964718082,,0.4209559255917557
Bahrain,BHR,2001,,0.4541107755833079,0.8625456437549821,1.0,0.9994678536172552,,0.6779551932330135,0.39063605155467235,2.2350663636801724,-0.24720033251661988,0.46045522811155615,0.5609775218093108
Libya,LBY,2024,,0.3745938540362772,,,,,0.38546998069202243,0.36934840236596944,,-0.19574092909915786,,0.07778472159914462
Malawi,MWI,2003,,0.41926863876773723,0.0785426772581162,0.05443548387096774,0.4633920717424372,,0.8845812007723188,0.41273422402501797,-1.1118163161574603,-0.15897839011716045,-2.4227229207344267,-1.6917007201048597
Oman,OMN,2012,,0.773877040694444,,1.0,0.8622537746901937,0.010019453771442633,0.6584326825829783,0.43443914315409393,1.844925438138117,-0.22510100113385606,0.8296558552772256,0.9378575232668309
Ecuador,ECU,2017,0.04531085353003161,0.3898148862533439,0.419124459762847,0.9919354838709677,0.9300661168099942,,0.6905360262343312,0.41455421220637184,-0.05834533664901126,-0.12392056414677911,0.6058599743419805,0.06921808498102683
Nauru,NRU,2009,,0.3456623996723132,,0.9909274193548386,0.9684537458175002,,,0.3346608985822395,-1.3577731445842158,-0.25218797698471845,-1.2564130196326482,-0.15151919498590288
St. Vincent and the Grenadines,VCT,2012,,0.3265414738107563,,0.9536290322580645,0.9677118604063808,,0.6379907444298015,0.3815495870510605,-0.7283475746745315,-0.251431980881708,-0.04049711746947227,0.1161409153766514
Malaysia,MYS,2024,,0.3804712664468848,,,,,0.6525023751877164,0.4086682919536362,,0.020035383663084865,,0.4760965117757753
Djibouti,DJI,2002,0.34035827186512113,0.43723300177446234,0.26485979025204204,0.49294354838709675,0.6984477817158943,0.7490699943009347,0.17029329737350207,,-0.6284823259934345,-0.24617218700610558,-1.487149189707217,-1.274260772619692
Netherlands,NLD,2012,0.001053740779768177,0.3547419449989603,0.974731564994042,1.0,1.0,0.0,0.6704005639155353,0.36679092448606343,1.228768807079187,-0.12395546157629106,1.1616381066185821,1.390982043337617
Germany,DEU,2021,,0.34482791485271386,0.9688248912489431,1.0,1.0,,0.5716387262864322,0.39874099167581817,1.0081189545510763,0.38484948955482107,1.1258405336888386,1.4130270753439702
Virgin Islands (U.S.),VIR,2011,,0.3416764230503066,,1.0,0.9842382964908694,,0.588188421342977,0.31711599191669515,-1.3558008606724299,-0.251435396342222,0.844454960427171,1.2279499783825474
South Sudan,SSD,2010,,0.5036511897741396,,0.0070564516129032265,,0.9719250897542668,0.7755064513163135,0.4112753773825098,,-0.17763033485389412,-1.5257189932847706,-0.831435992201284
Mauritania,MRT,2007,,0.42221551952042924,,0.3245967741935484,0.4101111228750021,,0.32910907474945594,0.35997491819757915,-0.8506841638874373,-0.22857808543879501,-0.6837822780225357,-0.8719615433877514
Monaco,MCO,2001,,0.3428017287384853,1.0,1.0,1.0,,,0.38855171452687637,,-0.25201620076321696,1.3186618015200748,1.7007582802869496
Sierra Leone,SLE,2002,,0.5180855044335309,0.0527735776830935,0.08467741935483869,0.2931127483338158,0.7404376337096107,0.6366728983419655,0.5558430816869673,-1.2404408810177243,-0.21419351355884866,-2.812630640086275,-1.6824835060596444
Greece,GRC,2014,0.02107481559536354,0.32339703484949633,0.868944833029242,1.0,0.999978218781779,,0.4311961751815868,0.3789588193707595,0.7985738076041208,-0.16885076341692765,1.1935506716334594,0.8509062344513365
Samoa,WSM,2001,,0.3681063712684315,0.479308299146184,0.8860887096774194,0.8408463896607499,,0.5106806828281589,0.4243136097277097,-0.5588641336885085,-0.2508619971909962,0.015138970876910995,-0.8504350107563406
Hungary,HUN,2022,,0.3354145585519455,0.8784064526890231,1.0,1.0,,0.5643905728033343,0.4028678541766038,0.5495046303767773,-0.17870918387127666,0.5658443928189675,0.7561171589713875
United Arab Emirates,ARE,2010,,0.4160892460319025,0.984379674093781,1.0,0.9976732700860194,0.006512644951437711,0.8212326458058781,0.3845311535972888,2.1259802059345714,-0.1996555752490503,1.2505104376765503,1.2998592328011576
Cote d'Ivoire,CIV,2012,,0.4067329233256382,0.137394154062349,0.5544354838709677,0.6547872547845082,0.5794524649058612,0.6769744705629961,0.4258966008877059,-1.0101234839203819,-0.07255418990941605,-1.629823330374628,-0.8112434551850283
Switzerland,CHE,2005,,0.3629261904563092,0.987088068285165,1.0,1.0,,0.6722394189218177,0.3924147327850816,0.7711107215251357,-0.19531137750464753,1.1766231371473126,1.4593770675064013
Trinidad and Tobago,TTO,2022,,0.33966731236982767,,1.0,0.9861674731562415,0.08644053293875388,0.5403015722210303,0.3809522957491641,1.918848614731014,-0.24180536757928492,0.27716332969433305,0.8329872500999694
Finland,FIN,2017,0.001053740779768177,0.35064645685999807,0.892084327910595,1.0,1.0,,0.5451592141959606,0.3962207337425682,1.0332204889589327,-0.21008286898654485,1.2215782287334944,1.3334908398138503
Czechia,CZE,2010,0.0,0.35236140869225724,0.8605245950642371,1.0,0.9982365212038928,0.0005009726885721316,0.5401943056789972,0.3921739047815716,1.346270637617404,-0.1720518233748558,0.7428897535102437,0.8109945761952647
"Bahamas, The",BHS,2010,,0.3822206168520159,,1.0,0.9836829967453153,,0.7596769744705627,0.38408992054558183,0.2477858607619759,-0.24945053898862532,0.29058880704581136,1.006580157323282
Serbia,SRB,2014,0.09378292939936776,0.32883667494792573,0.27380342498341104,0.996975806451613,0.9139959934505255,0.004508754197149185,0.43689662570106336,0.36111019647519704,,-0.19764957420379628,0.5053492695733686,0.1322055577439858
"Hong Kong SAR, China",HKG,2013,,0.35570777712193885,0.750764361340172,1.0,0.997949362868819,,0.5731404578748965,0.3948331713044303,0.786401593382874,-0.19728878364057575,1.471828238563247,1.2182601858839306
Marshall Islands,MHL,2016,,0.27514968538579015,,0.9264112903225806,0.8327782011151159,0.004508754197149185,,0.3907263361924781,-1.3577731445842158,-0.25189932462338566,-0.6164273408015571,-0.17579244748269207
Guyana,GUY,2000,,0.3449281748264599,0.553988725658694,0.7439516129032258,0.8590502352064537,0.2615077434346527,0.5227251831193109,0.36413801542523583,-0.12350976226755755,-0.2464076087261091,-0.775940215774213,-1.1313482322644233
Ecuador,ECU,2005,0.16227608008429925,0.39587768467748463,0.40302189078480505,0.9576612903225806,0.8271354487228699,,0.6724999233810414,0.4106237522646271,-0.1695675260792568,-0.1462309954948548,0.3429254136702214,-0.41230573343678917
China,CHN,2003,,0.3623895231711666,0.165364386131506,0.9737903225806452,0.7736891826720746,,0.768564773667596,0.44306665036281007,0.3005739284026443,9.61428089519579,0.2833071922111117,-0.9177038716185558
Bulgaria,BGR,2011,0.03582718651211802,0.3241498066800576,0.615682746795277,0.940524193548387,0.9925642460863295,,0.45143890404241616,0.38788108614288036,0.9240387701953059,-0.19599130686038077,0.3718714976415429,0.21490460969681996
Tanzania,TZA,2020,,0.4340896653103375,0.24905978695401002,0.39415322580645157,0.48314160621154584,0.4096000795143851,0.8780685892917341,0.38720597415862573,-1.0976823259393822,0.214663984326808,-0.4692021908624587,-1.0166528254117617
Peru,PER,2009,0.14436248682824024,0.36221491981784193,0.276056930774796,0.8629032258064516,0.8370259246864915,,0.8502559073217075,0.38104579286659185,-0.3989203971918681,-0.030973385732075226,0.19752066743979704,-0.18309769940050274
Tanzania,TZA,2000,0.9157007376185459,0.4295058428961061,0.057735575071965306,0.07963709677419353,0.12277916610551531,0.8148623367129618,0.970777529191823,0.4045893889942379,-1.2648416755481924,0.010098890069856294,-2.0082397513154646,-1.6622260469261985
"Somalia, Fed. Rep.",SOM,2022,,0.43505998538110957,0.325620528645362,0.4848790322580645,0.4866984886230909,0.4878062245656166,0.16572680744123325,0.39225948206617467,-1.3069896367439868,-0.11593805091882331,-1.9300761670742277,-1.4380785161749556
Netherlands,NLD,2022,,0.3723849282203539,0.9749772054958701,1.0,0.9999999684795708,0.0,0.6744613687210763,0.4079333045675739,0.9312130472275251,-0.11671085629499123,1.2196357247760685,1.490942083670243
Singapore,SGP,2011,,0.4066174338107174,1.0,1.0,1.0,,0.6786141162769315,0.4162351778498396,1.1960053318877402,-0.2125680836474602,1.234343254739446,1.4323863855673282
New Zealand,NZL,2002,,0.3960983995400025,0.816087747884766,1.0,0.999999995133759,0.0,0.6582028257071928,0.4059139842310149,1.0863434671394931,-0.2220271326191502,0.9046725831074267,0.6985449794636163
Brunei Darussalam,BRN,2019,,0.37701132022849254,,1.0,0.9987708129553368,,0.6390327622666953,0.4001078713159125,1.7420621116188737,-0.2488746433348714,0.47262917791332243,1.0711105376473455
Sierra Leone,SLE,2013,,0.4178814620490324,0.0977370768991009,0.1280241935483871,0.44773530176722925,,0.5333752183640319,0.4743104303668647,-1.1907022372867033,-0.20084858948020595,-1.916423139259164,-1.0166208721628751
"Iran, Islamic Rep.",IRN,2008,,0.380286371655919,,0.9879032258064515,0.947094510030335,0.5458119484791671,0.29391032517086024,0.375237386745515,0.9105683966396998,0.3260218274010824,0.31721221128518573,-0.024113294379888177
Morocco,MAR,2016,,0.379682276015424,0.583490129127561,0.9778225806451613,0.7669408895158412,0.10871989053947144,0.3594808299365594,0.3770956606785015,-0.27977363968085156,0.015944366501761776,0.2654444808197361,-0.36386218043067137
Guinea-Bissau,GNB,2022,,0.4113804639273251,0.154435747757048,0.3689516129032258,0.5299440589961464,0.5911477725151153,0.6074657513255078,0.41190587784169624,-1.1905800968947344,-0.23614057360336027,-0.8294145747165448,-1.172179052114549
Nicaragua,NIC,2011,,0.38626864933007393,,0.810483870967742,0.7676639491849298,,0.6263599865150632,0.4169346290524984,-0.7071964674562742,-0.20770248445786324,0.12948307882806526,-0.7592372942127057
Malta,MLT,2010,0.003161222339304531,0.3584061558812298,0.932997677832546,1.0,1.0,0.00037572951642909875,0.418661313555426,0.41611426893940073,0.761285885312437,-0.24909038403801168,1.1949381744602037,0.8646426059833431
Equatorial Guinea,GNQ,2014,,0.4616774041482825,,0.657258064516129,0.5563877629635661,0.6250888725549527,0.5757914738422873,0.376366184427853,0.3804797261962332,-0.24154482001635214,-1.2136335324787828,0.6468441667679264
Curacao,CUW,2018,,0.32766041617105984,,1.0,,,,0.359049052595451,,-0.2510444869310159,0.636920612621249,0.7774796050385694
Denmark,DNK,2020,0.002107481559536354,0.3523698638877082,0.986405223931316,1.0,0.9999999594926527,0.0,0.5981488859603419,0.36127630431512125,0.5150143369429825,-0.20760788539120512,1.2182482219493374,1.5105403363756555
Sao Tome and Principe,STP,2008,,0.41564348005012064,0.21077936483688203,0.5877016129032258,0.6661641432164889,0.605146953324575,0.014956020717766416,0.41633039061922184,-0.8522326659618571,-0.25093377546767287,-0.8472772861079187,-1.0370658732083573
"Bahamas, The",BHS,2016,,0.3647395279340141,,1.0,0.9863124567022765,,0.7558613503325262,0.36556464894493584,0.1784671358795656,-0.24929296066800494,0.35805751949858267,1.0750439141042554
United Kingdom,GBR,2017,0.002107481559536354,0.36005552602683266,0.980489732369241,1.0,1.0,,0.6020564528486928,0.3917741043692295,0.6880413034126482,0.2529018414332084,1.178843141670082,1.253860979756812
"Bahamas, The",BHS,2005,,0.37993687340174537,,1.0,0.981053536788353,,0.7731925587667412,0.3968580621605055,-0.018397074312260092,-0.249631144864774,0.28649289870129224,1.0320385746438303
Trinidad and Tobago,TTO,2015,,0.3532546524549496,,1.0,0.9770797450761133,,0.612246774341843,0.36963034838061926,2.2113600731474086,-0.24192895211241278,0.22607825061963824,0.8023720082340213
Greece,GRC,2018,0.002107481559536354,0.33741020050851306,0.8986902290796409,1.0,0.9999999995482398,,0.4246069447424069,0.38770577412082097,0.7528119821025802,-0.17007244913724123,1.2393382649156905,0.80193230282501
Ecuador,ECU,2009,0.09799789251844047,0.3951483838940573,0.409002413872797,0.9647177419354839,0.8624394240467141,,0.6270802047258573,0.3810127236055492,-0.06912994396682987,-0.13872777246239243,0.4557904436080766,-0.202715396580727
Peru,PER,2019,0.05690200210748156,0.3954236400398688,0.501741939398248,0.9556451612903225,0.9139576802467118,,0.8316375003830945,0.38891534231739106,-0.26017083031150057,-0.0037684616237314305,0.6121176120905519,0.1458511089213896
Japan,JPN,2005,,0.3438316062809015,0.9709647845432691,1.0,0.982062209794101,,0.5719911734959697,0.3859132012957813,1.2093003191972151,0.7262188100187548,1.2583748036984777,1.2084609118794687
Northern Mariana Islands,MNP,2007,,0.2554869242218788,,1.0,0.9791847331620145,,,0.32756615283344487,-1.3577731445842158,-0.25181331015591185,0.792792680176555,0.6615298332519195
Fiji,FJI,2001,,0.3746377152732009,0.428980137390326,0.7752016129032259,0.9365953156697902,,0.5452051855711176,0.38726121143465575,-0.23375788525891233,-0.24575848743685083,-0.5335989720568406,-0.6666135265216517
Czechia,CZE,2013,0.0,0.34455090500684615,0.867232031858229,1.0,0.9984518713147263,,0.5541696037267461,0.3732255448467408,1.245046408295078,-0.1717465608479291,0.8283599276370607,0.8141233838334526
Libya,LBY,2002,,0.40163928888582406,0.267251366839361,0.9516129032258065,0.8274915619554137,0.45349610804337703,0.35586441509086997,0.366921392173957,1.1095994262934232,-0.21008136802183466,-0.012167084753216557,-0.2572313079211794
Madagascar,MDG,2012,0.7091675447839831,0.4272291321805785,0.08085974325835499,0.18044354838709678,0.33271520656340386,0.7717617526188848,0.9694750068957061,0.39421196491172716,-1.2352236092578421,-0.07258972295153486,-0.8974521633282765,-1.532424865540332
Cyprus,CYP,2012,0.0,0.3930198828405136,0.764203317482236,1.0,0.9976845955027278,0.0025048634428606583,0.6274326519353948,0.3498152508421015,0.7388642770297503,-0.24334008867948864,1.164268811978068,1.0405869534813819
Fiji,FJI,2003,,0.3724487919912752,0.434461201079812,0.7983870967741935,0.9371932743779439,,0.5404088387630634,0.3803870849353945,-0.2742086245805308,-0.24563067569698815,-0.5964029000061308,-0.46989470214015444
Mauritania,MRT,2024,,0.43078952501354784,,,,,0.27218118851328565,0.4092583975818714,,-0.21267753920155588,,-0.6233781435085776
Mauritius,MUS,2022,,0.33442986309866685,,1.0,0.9999999944550162,0.4878062245656166,0.505363327101658,0.43327016105257843,0.17797647762994218,-0.24259629940172336,0.2980563472592993,0.3818957110636801
St. Kitts and Nevis,KNA,2008,,0.351891111279724,,0.9727822580645161,0.9821633144461404,,,0.4513076419319214,-0.2903705951416702,-0.2519060177007158,0.06645160041518966,0.6883801906415836
Cameroon,CMR,2012,,0.4286443869007464,,0.5483870967741936,0.5614979512078884,0.45837588261368273,0.7834594992184865,0.4053125058688742,-1.0285326679523406,-0.09290565554514583,-1.4477829595071177,-0.852511149484323
Suriname,SUR,2001,,0.4058412480505335,0.297074470426403,0.9526209677419354,0.8712430574984742,,0.3775475803732875,0.4023842794884926,0.15679239553844498,-0.2485386110313858,-0.6911776680890297,-0.7462347953753071
Bhutan,BTN,2013,,0.37707519284103874,0.47483637359183595,0.872983870967742,0.9472335383423252,,0.6468019246682397,0.3854487824022982,-0.3714997787689273,-0.24671055088412153,-0.08350415508692155,-0.4641232139391588
Curacao,CUW,2019,,0.3073542476376498,,1.0,,,,0.3514736311189189,,-0.2510589988092088,0.6368068373894579,0.7808277614791439
Mauritania,MRT,2017,,0.43393043135038845,,0.42439516129032256,0.6194050309128112,,0.27599681265132237,0.4166174580344757,-0.6786443331301804,-0.22001997521843064,-0.433135442384334,-0.7840501597519242
Madagascar,MDG,2001,0.6059009483667017,0.43671684925382426,0.035644049131538104,0.14112903225806453,0.2324018573642077,,0.9693983879371111,0.41462183266146607,-1.2554984838099132,-0.12182671837606286,-1.3904402426838522,-1.8069417214157724
India,IND,2000,,0.4004007696406385,0.060963923132478004,0.5997983870967741,0.7525664222087267,,0.566796408103221,0.39991640637089326,-0.6488124085400008,7.849289853010897,-0.926806173130662,-1.600875174749643
Comoros,COM,2021,,0.4033327251544375,,0.8780241935483871,,,0.41288424407735436,0.39225043678826765,-0.9860342792801974,-0.2459991165854407,-0.6478293047762038,-0.7948077422568413
Lao PDR,LAO,2011,,0.3873551539481474,0.46058585667887303,0.6975806451612903,0.628880290265698,,0.5751938459652456,0.42877163954377134,-0.9340810810783939,-0.20304996099324765,-0.7270168661035704,-0.8918693450141568
Cayman Islands,CYM,2012,,0.42565805890007335,,1.0,0.9492749209244167,0.04158073315148693,,0.381966443874943,0.2093334279930711,-0.2518271328156154,0.7083714581867467,1.6421239233981773
Mongolia,MNG,2016,0.020021074815595362,0.4048770187638622,0.603813672833068,0.907258064516129,0.7466613250617808,0.25874006971936714,0.5410217904318243,0.3837539272590357,0.7505004275288956,-0.22861027194224876,-0.07634741550662628,-0.2741759630867143
Oman,OMN,2011,,0.6750150150281655,,1.0,0.855941428978737,,0.607573017867541,0.3934108659825649,1.8663470009509593,-0.22870287993327088,0.7787983266661147,0.9516999820623333
Monaco,MCO,2006,,0.32914389176605824,1.0,1.0,1.0,0.0,,0.4135041880751645,,-0.2520191873766709,1.5131036726529346,2.049496848948887
Seychelles,SYC,2021,,0.3679049214272677,,1.0,0.9559609216697396,,,0.37730941920476346,1.3446207321313182,-0.25150456324662224,0.28473632012264005,0.6234211431501359
Malta,MLT,2009,0.005268703898840885,0.36635376801171565,0.9415364893144781,1.0,0.9999999943548694,,0.4093291243985411,0.3639212149159726,0.738166524677004,-0.24910593740192186,1.0634029064858137,0.8420630834788292
United Arab Emirates,ARE,2020,,0.3291828957469086,0.984615840814353,1.0,1.0,0.0022694062792317565,0.8533819608323883,0.3394375902934941,1.9361511784838512,-0.18027168813458536,1.2561991992661614,1.1976894715974868
Nauru,NRU,2002,,0.3291793834677592,,0.9899193548387096,0.9746426918265856,0.03156127938004429,,0.3049684715070897,-1.3577731445842158,-0.2521874715578262,-1.3047674931443303,-0.6228129058864115
Lesotho,LSO,2004,,0.32224439300192975,0.159604028368937,0.06048387096774193,0.595373313052457,0.5871082293380828,0.7234362070550735,0.3851465532765984,-1.1572263691195832,-0.23716980654749115,-3.0555407599626085,-1.2544655443228845
Brunei Darussalam,BRN,2023,,0.36723027907565736,,1.0,,,0.6266358147660056,0.38126453105597324,1.9544206004217766,-0.24875005560594232,0.5042586923515514,1.120322002697056
Equatorial Guinea,GNQ,2006,,0.47775448162530365,,0.6481854838709676,0.46014921510436085,0.5928748257616989,0.5487296576664928,0.42647750427014836,0.7885599567079753,-0.2446806492732527,-1.654398780441742,0.37948644937178344
Cambodia,KHM,2021,,0.38822119970584906,0.35220196577434204,0.8235887096774194,0.7179709040375479,,0.8645530049955561,0.39475292197447326,-0.6230971816479706,-0.12227573656390639,-0.18135085442820817,-0.5982210339867847
Slovak Republic,SVK,2006,0.003161222339304531,0.3436865544179304,0.8402431445692601,0.998991935483871,0.9749581444142417,0.0005009726885721316,0.5512121119249745,0.43486922110468884,0.9737263028237246,-0.21111792199791934,0.3765890072524442,0.5418180197694322
Solomon Islands,SLB,2023,,0.41602331119428165,,0.8114919354838709,,,0.938812099665941,0.3917731213127709,-0.9077663665588357,-0.24613825448247875,-0.04174864501918592,-0.6254061965276554
Burkina Faso,BFA,2001,,0.4358424512094552,0.0337261364980814,0.08770161290322581,0.4803203120639506,,0.8250022985687577,0.41897431967839294,-1.27309894644144,-0.1581097680550032,-2.242161627880215,-1.9375501301630933
Viet Nam,VNM,2018,0.023182297154899896,0.3770627599893159,0.418403593515677,1.0,0.9405883922847951,0.05777197005706279,0.8334763553893774,0.424828328742833,0.11045064725021753,0.4847190942389756,0.3646564829425291,-0.3476860464448901
Seychelles,SYC,2022,,,,1.0,0.9559609216697396,0.4878062245656166,,0.46088626939716426,1.2082977829380586,-0.25134665563272357,0.3194238907910056,0.6971384191869043
Algeria,DZA,2011,0.0,0.40274508821857685,0.622583243344346,0.9899193548387096,0.9079534841514743,,0.3100003064758343,0.3941353314081233,0.2214203655401446,0.030340754649809273,0.3968548735397201,0.0362358233462607
United States,USA,2017,0.012644889357218124,0.36450844931300475,0.971641625076281,1.0,0.9949499786569509,,0.6046308498574886,0.390406961494107,1.6181197252449038,2.248898566336664,0.8697075118737307,1.5007468261662416
Bermuda,BMU,2001,,0.35908752123187826,,1.0,0.9998347140978416,,,0.42316086415372167,-0.04909978930156911,-0.251790902897024,0.8808547095837131,1.4948521513246025
Qatar,QAT,2004,,0.4577477593406356,0.875672013968007,1.0,0.9988062228276244,,0.9059732140120749,0.5056261177236101,2.9106214988541663,-0.2463425158687794,0.6358966355351192,1.2601490160375253
Morocco,MAR,2007,,0.3841011223527156,0.534326792147621,0.8205645161290323,0.6525570520068738,,0.4216494529406355,0.39716728460495193,-0.38904593980274926,-0.013439230857373712,-0.14505655548649804,-0.44654046676255205
Italy,ITA,2020,0.009483667017913594,0.3288124767298937,0.790230000842319,1.0,0.9989797309975277,0.00020038907542885265,0.3855925710257745,0.3125517428414899,0.5534386339698644,0.20291704394771026,1.2856808593286053,1.1047787711477914
Palau,PLW,2016,,0.34814034919264325,,1.0,0.9942059668845282,0.004007781508577053,,0.37048842899555834,3.1090202074053304,-0.2521283902173205,-0.21036353853521708,0.6943509635947273
Niger,NER,2015,,0.4553666856930036,0.0651850712429969,0.15927419354838712,0.3336742761775687,,0.7714609703024915,0.40370856797514854,-1.2473674261883614,-0.09956833833990131,-1.3704158018884258,-1.542536008070296
Portugal,PRT,2002,,0.3601148756434477,0.538793142773167,1.0,0.9902195664042004,0.011021399148586897,0.5964785926629684,0.3788123986437651,0.798245167802468,-0.1724713200374045,0.7020971704042571,0.530623657477493
Singapore,SGP,2009,,0.434782354740281,1.0,1.0,1.0,,0.6662631401513988,0.3743925354871767,1.0790092554655202,-0.2140699290257208,1.1771781382780075,1.2268091624169204
Turkiye,TUR,2020,0.011591148577449948,0.37290243176294574,0.7488009858387851,1.0,0.9632831043891277,0.1415359061153135,0.4021422660823194,0.38629796074777056,0.5698710935905247,0.3862938005051854,0.6405614200386004,0.275440411997266
Isle of Man,IMN,2010,,0.37742338763703387,0.848214285714286,1.0,0.9834729167270058,,,0.39688496897272485,,-0.251622381318389,0.9918993358128942,1.6029461138440297
France,FRA,2007,0.0,0.3622493030908358,0.8885513400349371,1.0,1.0,,0.5052713843513438,0.39090780707413153,0.7367907878974667,0.23797558976851382,1.1624706083146186,1.2670521905241992
Sudan,SDN,2006,,0.4133722510037006,,0.3024193548387097,0.3474239371103867,0.99281104191899,0.39874038432069625,0.418410683011749,-0.9866831762951163,-0.007267149099320626,-1.1940641926105258,-1.0081998389358222
Cuba,CUB,2006,,0.34784090422086633,0.428368900661974,0.96875,0.9086453564965444,0.03208479583960217,0.47634006558582853,0.45645517129564733,-0.056955311838724196,-0.16589373275213698,0.7407973992475232,-0.16100306249519092
Lesotho,LSO,2008,,0.3640342140603501,0.24468117737835202,0.1532258064516129,0.6140538588140605,0.5043384234830347,0.6897545128566611,0.41148162352131723,-1.1426176544767948,-0.23720494137448275,-3.025390323537677,-1.154332467424351
Moldova,MDA,2011,0.005268703898840885,0.34179789525316673,,0.9939516129032258,0.8430296188871493,,0.6329338931625239,0.41350774646491156,0.1193272494242389,-0.23035749441869272,-0.08213885230541518,-0.40532171594469824
Cambodia,KHM,2023,,0.3823655063416362,,0.9495967741935484,,,0.8718624536455297,0.4079339637031842,-0.6002585488097645,-0.11883289875990607,-0.025820112568278715,-0.5260417537538589
Nigeria,NGA,2015,0.3772391991570073,0.42026873886162475,0.274972445607863,0.5211693548387096,0.6087511261194003,,0.8871555977811147,0.391747903105566,-0.8442148435605865,1.2078973620014122,-2.1567164288042773,-0.4867336144917035
Barbados,BRB,2006,,0.3581027197802766,,1.0,0.9801326392490193,,0.715605749486653,0.41524263759983326,0.007969960424828065,-0.25019700856051597,0.47262917791332243,0.6497208055364427
Lithuania,LTU,2005,0.02845100105374078,0.29428706783709774,0.823381715959382,0.9939516129032258,0.9005612598323551,,0.5066964969812129,0.42665986886489526,0.40457838624772874,-0.22682081568837262,0.04081332318280206,0.21550414504878512
